Genome_id	Genbank_id	Status	Population_number
PP926507	PP926507	MEM	1002
KY626162	KY626162	MEM	1002
MF370225	MF370225	MEM	1002
AF320576	AF320576	MEM	1002
JF461087	JF461087	MEM	1002
MN850619	MN850619	MEM	1002
MT074448	MT074448	REP	1003
CP054387	CP054387	REP	1004
OR529408	OR529408	REP	1005
PQ434692	PQ434692	MEM	1005
JF937101	JF937101	REP	1006
MN478377	MN478377	REP	1007
MN101228	MN101228	REP	1008
HQ665011	HQ665011	REP	1009
MZ398246	MZ398246	MEM	1009
OM386660	OM386660	REP	1010
ON185582	ON185582	REP	1011
OK665835	OK665835	MEM	1011
ON185581	ON185581	MEM	1011
ON185584	ON185584	MEM	1011
ON185583	ON185583	MEM	1011
OR413345	OR413345	REP	1012
MN988552	MN988552	REP	1013
PP534475	PP534475	REP	1014
KM979355	KM979355	REP	1015
KM979354	KM979354	MEM	1015
MH203051	MH203051	MEM	1015
PP438412	PP438412	REP	1016
MK972716	MK972716	REP	1017
MK972715	MK972715	MEM	1017
CP053388	CP053388	REP	1018
OR515477	OR515477	REP	1019
GQ334450	GQ334450	REP	1020
OQ680480	OQ680480	REP	1021
OQ680478	OQ680478	MEM	1021
HQ316582	HQ316582	REP	1022
OQ183418	OQ183418	REP	1023
PP724615	PP724615	REP	1024
MZ501103	MZ501103	REP	1025
OP172757	OP172757	REP	1026
OP172755	OP172755	MEM	1026
OP172754	OP172754	MEM	1026
OP172756	OP172756	MEM	1026
OQ383620	OQ383620	REP	1027
PP596839	PP596839	REP	1028
OQ680481	OQ680481	REP	1029
OQ436456	OQ436456	REP	1030
PQ569648	PQ569648	REP	1031
PQ133598	PQ133598	MEM	1031
MK416019	MK416019	MEM	1031
MK433579	MK433579	MEM	1031
MK422455	MK422455	MEM	1031
MN166823	MN166823	MEM	1031
OQ680479	OQ680479	REP	1032
JN201525	JN201525	REP	1033
MF979564	MF979564	REP	1034
KP054477	KP054477	REP	1035
HQ317390	HQ317390	REP	1036
KJ628499	KJ628499	REP	1037
MT740245	MT740245	REP	1038
MT679222	MT679222	MEM	1038
MT679223	MT679223	MEM	1038
MN935203	MN935203	MEM	1038
MH830339	MH830339	REP	1039
MH800199	MH800199	REP	1040
MH800198	MH800198	MEM	1040
MT623546	MT623546	MEM	1040
MH746814	MH746814	MEM	1040
OP585105	OP585105	MEM	1040
MW349133	MW349133	MEM	1040
JF317274	JF317274	MEM	1040
MG030347	MG030347	REP	1041
ON529533	ON529533	MEM	1041
OL963731	OL963731	REP	1042
LC788707	LC788707	REP	1043
LC788708	LC788708	MEM	1043
KF005320	KF005320	REP	1044
KF005317	KF005317	MEM	1044
KF005319	KF005319	MEM	1044
KF005318	KF005318	MEM	1044
KR422353	KR422353	REP	1045
MT188223	MT188223	REP	1046
KU760857	KU760857	REP	1047
KR063281	KR063281	REP	1048
PP502408	PP502408	REP	1049
JQ965645	JQ965645	REP	1050
KU862660	KU862660	REP	1051
MK813943	MK813943	REP	1052
MK838112	MK838112	MEM	1052
MK838115	MK838115	MEM	1052
MK838114	MK838114	MEM	1052
PQ002169	PQ002169	REP	1053
MH675552	MH675552	REP	1054
OQ221548	OQ221548	MEM	1054
OQ221559	OQ221559	MEM	1054
OQ221544	OQ221544	MEM	1054
OQ221539	OQ221539	MEM	1054
MT774387	MT774387	REP	1055
MT774388	MT774388	REP	1056
LC788705	LC788705	REP	1057
MK170160	MK170160	REP	1058
MT774378	MT774378	REP	1059
AF503408	AF503408	REP	1060
OP279344	OP279344	MEM	1060
AF234173	AF234173	MEM	1060
AF234172	AF234172	MEM	1060
MW677529	MW677529	REP	1061
MZ605293	MZ605293	REP	1062
MT774385	MT774385	REP	1063
PP438418	PP438418	REP	1064
PP179310	PP179310	REP	1065
PP179311	PP179311	MEM	1065
OQ625504	OQ625504	REP	1066
MN988459	MN988459	REP	1067
MT774389	MT774389	REP	1068
MN988558	MN988558	REP	1069
OR159664	OR159664	REP	1070
KU963248	KU963248	MEM	1070
KC821624	KC821624	REP	1071
MT670417	MT670417	REP	1072
MT670418	MT670418	MEM	1072
MZ348426	MZ348426	MEM	1072
MZ868713	MZ868713	MEM	1072
KJ409772	KJ409772	MEM	1072
MT670420	MT670420	MEM	1072
MT670421	MT670421	MEM	1072
MT670422	MT670422	MEM	1072
MT774382	MT774382	REP	1073
OQ326496	OQ326496	REP	1074
MG065692	MG065692	REP	1075
MT774380	MT774380	REP	1076
MT774376	MT774376	MEM	1076
KJ473422	KJ473422	REP	1077
ON470617	ON470617	REP	1078
ON018986	ON018986	REP	1079
OQ221551	OQ221551	REP	1080
AP017903	AP017903	REP	1081
MT074136	MT074136	REP	1082
MT074138	MT074138	MEM	1082
MN905160	MN905160	REP	1083
MW175491	MW175491	MEM	1083
OQ221536	OQ221536	REP	1084
MT774391	MT774391	REP	1085
MW067003	MW067003	REP	1086
MK238400	MK238400	MEM	1086
MW067002	MW067002	MEM	1086
MW067001	MW067001	MEM	1086
MW067000	MW067000	MEM	1086
MT006214	MT006214	MEM	1086
MT774375	MT774375	REP	1087
OQ055246	OQ055246	REP	1088
ON932082	ON932082	MEM	1088
OQ603355	OQ603355	MEM	1088
ON911538	ON911538	MEM	1088
OR797043	OR797043	MEM	1088
MZ927746	MZ927746	MEM	1088
MT740307	MT740307	REP	1089
MT670419	MT670419	REP	1090
OQ221557	OQ221557	REP	1091
PP551948	PP551948	REP	1092
MZ826350	MZ826350	REP	1093
OK258139	OK258139	MEM	1093
MZ826353	MZ826353	MEM	1093
OK275491	OK275491	MEM	1093
KM672662	KM672662	REP	1094
OR180307	OR180307	MEM	1094
MT774390	MT774390	REP	1095
OQ603351	OQ603351	REP	1096
MW316733	MW316733	REP	1097
MH183162	MH183162	REP	1098
OM982620	OM982620	REP	1099
MG018930	MG018930	REP	1100
MW316732	MW316732	REP	1101
PP496414	PP496414	REP	1102
PP496413	PP496413	MEM	1102
PP496415	PP496415	MEM	1102
PP496416	PP496416	MEM	1102
PP496417	PP496417	MEM	1102
MF893340	MF893340	REP	1103
KY000079	KY000079	REP	1104
MT639646	MT639646	REP	1105
PP034389	PP034389	REP	1106
PP034387	PP034387	MEM	1106
MT596499	MT596499	MEM	1106
KJ804259	KJ804259	MEM	1106
PQ741606	PQ741606	REP	1107
MT110073	MT110073	REP	1108
MW316731	MW316731	REP	1109
OP172753	OP172753	REP	1110
MG189906	MG189906	REP	1111
PQ288046	PQ288046	REP	1112
PP203289	PP203289	REP	1113
OQ572403	OQ572403	REP	1114
MZ326862	MZ326862	REP	1115
KC960489	KC960489	REP	1116
KF981876	KF981876	MEM	1116
PQ352032	PQ352032	REP	1117
MN703414	MN703414	REP	1118
MN703407	MN703407	MEM	1118
MH746817	MH746817	REP	1119
OQ817839	OQ817839	MEM	1119
OQ817843	OQ817843	MEM	1119
OQ817835	OQ817835	MEM	1119
MT241605	MT241605	MEM	1119
OQ817838	OQ817838	MEM	1119
OQ817836	OQ817836	MEM	1119
OQ817833	OQ817833	MEM	1119
MK962634	MK962634	MEM	1119
OQ817834	OQ817834	MEM	1119
MK962627	MK962627	MEM	1119
OQ817842	OQ817842	MEM	1119
ON470615	ON470615	REP	1120
HQ683709	HQ683709	REP	1121
MT774392	MT774392	REP	1122
OR575930	OR575930	REP	1123
OL631484	OL631484	REP	1124
JX006077	JX006077	REP	1125
OK040171	OK040171	REP	1126
ON169972	ON169972	REP	1127
KR296684	KR296684	REP	1128
OQ383211	OQ383211	REP	1129
PP869205	PP869205	MEM	1129
KU245542	KU245542	MEM	1129
ON857939	ON857939	MEM	1129
OK638203	OK638203	MEM	1129
OK638202	OK638202	MEM	1129
OK638201	OK638201	MEM	1129
OQ850183	OQ850183	REP	1130
KY000083	KY000083	MEM	1130
KY073228	KY073228	MEM	1130
MN013356	MN013356	MEM	1130
OM870969	OM870969	MEM	1130
OQ210008	OQ210008	MEM	1130
KC862298	KC862298	MEM	1130
KC862300	KC862300	MEM	1130
MW677511	MW677511	REP	1131
MW677527	MW677527	MEM	1131
OP009281	OP009281	MEM	1131
OP009274	OP009274	MEM	1131
OR001909	OR001909	REP	1132
KR052143	KR052143	REP	1133
OR211677	OR211677	MEM	1133
PP712940	PP712940	MEM	1133
GU988610	GU988610	MEM	1133
MN563785	MN563785	MEM	1133
LN610572	LN610572	MEM	1133
OQ319936	OQ319936	MEM	1133
LN610587	LN610587	MEM	1133
PP766723	PP766723	MEM	1133
OQ319937	OQ319937	MEM	1133
MK340761	MK340761	REP	1134
MN871488	MN871488	MEM	1134
MH725810	MH725810	MEM	1134
MH370478	MH370478	MEM	1134
KT804923	KT804923	MEM	1134
MN871470	MN871470	MEM	1134
OQ319933	OQ319933	MEM	1134
MN871481	MN871481	MEM	1134
LN610586	LN610586	MEM	1134
MW526259	MW526259	MEM	1134
OQ164637	OQ164637	MEM	1134
OQ225162	OQ225162	MEM	1134
MF974178	MF974178	MEM	1134
PP836135	PP836135	MEM	1134
OK539826	OK539826	MEM	1134
OR941787	OR941787	MEM	1134
PP836136	PP836136	MEM	1134
KT736033	KT736033	MEM	1134
KU497559	KU497559	MEM	1134
OM870968	OM870968	MEM	1134
OM870967	OM870967	MEM	1134
OM870970	OM870970	MEM	1134
PP203294	PP203294	MEM	1134
OQ210007	OQ210007	MEM	1134
MK224498	MK224498	MEM	1134
PQ656807	PQ656807	MEM	1134
MH791408	MH791408	REP	1135
MH791416	MH791416	MEM	1135
KU297675	KU297675	MEM	1135
KU761955	KU761955	MEM	1135
PP541513	PP541513	REP	1136
MK443265	MK443265	MEM	1136
MN276049	MN276049	REP	1137
MT657339	MT657339	REP	1138
MF663786	MF663786	REP	1139
MH791399	MH791399	REP	1140
OP875101	OP875101	MEM	1140
OQ411628	OQ411628	MEM	1140
KU998247	KU998247	REP	1141
MK376959	MK376959	MEM	1141
MT498054	MT498054	MEM	1141
KU998246	KU998246	MEM	1141
MF919537	MF919537	MEM	1141
OR159663	OR159663	MEM	1141
KX557276	KX557276	MEM	1141
MZ388552	MZ388552	MEM	1141
KU998244	KU998244	MEM	1141
MF919520	MF919520	MEM	1141
JN712910	JN712910	REP	1142
MZ188976	MZ188976	REP	1143
PP027964	PP027964	REP	1144
PP712941	PP712941	MEM	1144
ON872379	ON872379	MEM	1144
PQ289634	PQ289634	MEM	1144
MT501516	MT501516	MEM	1144
OK585159	OK585159	MEM	1144
OK585160	OK585160	MEM	1144
ON080940	ON080940	MEM	1144
MZ592921	MZ592921	MEM	1144
MK483107	MK483107	MEM	1144
MZ516827	MZ516827	MEM	1144
MF754111	MF754111	MEM	1144
PP834370	PP834370	MEM	1144
OK585158	OK585158	MEM	1144
MF754112	MF754112	MEM	1144
OM799543	OM799543	MEM	1144
OR726634	OR726634	MEM	1144
ON864052	ON864052	MEM	1144
MW217515	MW217515	MEM	1144
MT774377	MT774377	REP	1145
MZ043613	MZ043613	REP	1146
MH133207	MH133207	REP	1147
MW291017	MW291017	REP	1148
MZ477002	MZ477002	REP	1149
KU998245	KU998245	REP	1150
MT774383	MT774383	REP	1151
OP875100	OP875100	REP	1152
MT711888	MT711888	REP	1153
LN610575	LN610575	REP	1154
HE983845	HE983845	MEM	1154
KU130130	KU130130	REP	1155
KU130129	KU130129	MEM	1155
KU130126	KU130126	MEM	1155
KU130127	KU130127	MEM	1155
KU130131	KU130131	MEM	1155
KU130128	KU130128	MEM	1155
OR500437	OR500437	REP	1156
KC862297	KC862297	REP	1157
OR858750	OR858750	REP	1158
OQ225163	OQ225163	MEM	1158
OP627531	OP627531	MEM	1158
MK138526	MK138526	MEM	1158
OQ200059	OQ200059	MEM	1158
OR475265	OR475265	REP	1159
OP784575	OP784575	REP	1160
MN917146	MN917146	REP	1161
PQ184803	PQ184803	REP	1162
PQ184837	PQ184837	MEM	1162
OQ355701	OQ355701	REP	1163
MT774394	MT774394	REP	1164
MN877442	MN877442	REP	1165
MK443264	MK443264	REP	1166
MK376956	MK376956	REP	1167
MT774384	MT774384	REP	1168
MN013189	MN013189	REP	1169
OQ572407	OQ572407	REP	1170
MT774379	MT774379	REP	1171
KX557272	KX557272	REP	1172
OR620963	OR620963	REP	1173
MN908691	MN908691	REP	1174
OV696620	OV696620	REP	1175
KF929199	KF929199	REP	1176
MZ417348	MZ417348	REP	1177
MZ417339	MZ417339	MEM	1177
MZ417343	MZ417343	MEM	1177
OR354837	OR354837	MEM	1177
OR354838	OR354838	MEM	1177
OR354839	OR354839	MEM	1177
MZ417336	MZ417336	MEM	1177
OQ721915	OQ721915	REP	1178
PQ429081	PQ429081	MEM	1178
LC519601	LC519601	REP	1179
OM373549	OM373549	REP	1180
MZ417341	MZ417341	REP	1181
MZ417338	MZ417338	MEM	1181
MZ417342	MZ417342	MEM	1181
MN270891	MN270891	REP	1182
MN270892	MN270892	MEM	1182
MW448539	MW448539	REP	1183
MW442828	MW442828	MEM	1183
MW421578	MW421578	MEM	1183
MW448541	MW448541	MEM	1183
MK764449	MK764449	MEM	1183
MW421579	MW421579	MEM	1183
MW421580	MW421580	MEM	1183
MW448540	MW448540	MEM	1183
MW442826	MW442826	MEM	1183
MW442827	MW442827	MEM	1183
MW442829	MW442829	MEM	1183
MW442825	MW442825	MEM	1183
MW442830	MW442830	MEM	1183
KT876726	KT876726	MEM	1183
MK764441	MK764441	MEM	1183
KU599886	KU599886	MEM	1183
KU599877	KU599877	MEM	1183
KU599878	KU599878	MEM	1183
MW421577	MW421577	MEM	1183
KR296695	KR296695	REP	1184
HQ832595	HQ832595	REP	1185
ON361135	ON361135	REP	1186
OQ992554	OQ992554	MEM	1186
MK290737	MK290737	REP	1187
MK290738	MK290738	MEM	1187
PP179325	PP179325	REP	1188
MK524501	MK524501	REP	1189
OP867022	OP867022	REP	1190
MN586022	MN586022	MEM	1190
MK279853	MK279853	MEM	1190
OP867024	OP867024	MEM	1190
OR475272	OR475272	MEM	1190
MF356679	MF356679	REP	1191
MZ568826	MZ568826	REP	1192
MT774381	MT774381	REP	1193
PP444719	PP444719	REP	1194
OP662532	OP662532	REP	1195
KT454805	KT454805	REP	1196
MK016493	MK016493	REP	1197
MT028297	MT028297	REP	1198
MT664722	MT664722	MEM	1198
MK977705	MK977705	REP	1199
OR261032	OR261032	REP	1200
OQ921398	OQ921398	REP	1201
MH590603	MH590603	REP	1202
KJ567043	KJ567043	REP	1203
MK016501	MK016501	MEM	1203
GQ919031	GQ919031	REP	1204
OR863361	OR863361	REP	1205
MK482688	MK482688	MEM	1205
KT184313	KT184313	MEM	1205
OK272490	OK272490	MEM	1205
MZ726792	MZ726792	MEM	1205
KT184316	KT184316	MEM	1205
KT184315	KT184315	MEM	1205
MZ726791	MZ726791	MEM	1205
KT184314	KT184314	MEM	1205
OL631478	OL631478	MEM	1205
MN850577	MN850577	MEM	1205
MN850644	MN850644	MEM	1205
MN850605	MN850605	MEM	1205
MK482689	MK482689	MEM	1205
MF327005	MF327005	REP	1206
MF158041	MF158041	MEM	1206
ON528730	ON528730	MEM	1206
MF158040	MF158040	MEM	1206
MF327004	MF327004	MEM	1206
MK562502	MK562502	MEM	1206
MN342151	MN342151	MEM	1206
MF327003	MF327003	MEM	1206
MF158043	MF158043	MEM	1206
OM953433	OM953433	MEM	1206
MF158044	MF158044	MEM	1206
OP902295	OP902295	MEM	1206
ON528729	ON528729	MEM	1206
OP902293	OP902293	MEM	1206
OQ031072	OQ031072	MEM	1206
OQ834936	OQ834936	MEM	1206
MT887289	MT887289	REP	1207
MT833282	MT833282	MEM	1207
PP952733	PP952733	MEM	1207
MN882542	MN882542	MEM	1207
OR498728	OR498728	MEM	1207
PP886228	PP886228	MEM	1207
PP892526	PP892526	MEM	1207
OQ743992	OQ743992	MEM	1207
PP886229	PP886229	MEM	1207
OP595146	OP595146	MEM	1207
OP172796	OP172796	MEM	1207
PQ036202	PQ036202	MEM	1207
PP047752	PP047752	MEM	1207
MW296865	MW296865	MEM	1207
MK524176	MK524176	MEM	1207
ON540300	ON540300	MEM	1207
MZ150758	MZ150758	MEM	1207
OL825705	OL825705	MEM	1207
JX560968	JX560968	MEM	1207
MW589261	MW589261	REP	1208
PP693300	PP693300	REP	1209
KT001916	KT001916	REP	1210
MH920362	MH920362	MEM	1210
KT363872	KT363872	MEM	1210
MF172979	MF172979	REP	1211
OR863363	OR863363	REP	1212
HM997019	HM997019	MEM	1212
MG873442	MG873442	MEM	1212
PP481222	PP481222	REP	1213
OQ594353	OQ594353	MEM	1213
MG646672	MG646672	MEM	1213
PP430346	PP430346	MEM	1213
MN227145	MN227145	MEM	1213
KF055347	KF055347	MEM	1213
OK040807	OK040807	MEM	1213
OK040806	OK040806	MEM	1213
KP010413	KP010413	MEM	1213
PP526765	PP526765	MEM	1213
MW423797	MW423797	MEM	1213
OL474141	OL474141	MEM	1213
OL800606	OL800606	MEM	1213
MW321605	MW321605	MEM	1213
MW362867	MW362867	MEM	1213
ON239128	ON239128	MEM	1213
MT774386	MT774386	REP	1214
MN399336	MN399336	REP	1215
KF114880	KF114880	REP	1216
KX656785	KX656785	MEM	1216
KF114879	KF114879	MEM	1216
ON868915	ON868915	REP	1217
MN481367	MN481367	MEM	1217
PQ568382	PQ568382	MEM	1217
MG646671	MG646671	MEM	1217
MG646670	MG646670	MEM	1217
MG646669	MG646669	MEM	1217
OQ845959	OQ845959	MEM	1217
OR980947	OR980947	REP	1218
MW296032	MW296032	REP	1219
OP924282	OP924282	REP	1220
OQ871555	OQ871555	MEM	1220
OQ871557	OQ871557	MEM	1220
OQ871556	OQ871556	MEM	1220
MN850610	MN850610	MEM	1220
MH586731	MH586731	MEM	1220
MK965969	MK965969	MEM	1220
KC139526	KC139526	MEM	1220
KC139544	KC139544	MEM	1220
MN655999	MN655999	REP	1221
PP461118	PP461118	MEM	1221
OQ708377	OQ708377	MEM	1221
OK539913	OK539913	REP	1222
OR339795	OR339795	REP	1223
MN850611	MN850611	REP	1224
MN850633	MN850633	MEM	1224
MN850637	MN850637	MEM	1224
MN850647	MN850647	MEM	1224
MN850631	MN850631	MEM	1224
OK272472	OK272472	MEM	1224
MZ501086	MZ501086	MEM	1224
MG065664	MG065664	MEM	1224
MK965970	MK965970	MEM	1224
MZ327262	MZ327262	MEM	1224
MN850585	MN850585	MEM	1224
MN850580	MN850580	MEM	1224
MN850566	MN850566	MEM	1224
MN850564	MN850564	MEM	1224
OR896830	OR896830	MEM	1224
MK962758	MK962758	MEM	1224
OM630585	OM630585	MEM	1224
MH356730	MH356730	REP	1225
OQ174506	OQ174506	REP	1226
OQ174504	OQ174504	MEM	1226
OQ174505	OQ174505	MEM	1226
OQ174510	OQ174510	MEM	1226
OQ174511	OQ174511	MEM	1226
OQ174509	OQ174509	MEM	1226
OQ174508	OQ174508	MEM	1226
OQ174507	OQ174507	MEM	1226
LC739531	LC739531	MEM	1226
LC739530	LC739530	MEM	1226
MZ327261	MZ327261	MEM	1226
MN850639	MN850639	MEM	1226
OQ850290	OQ850290	REP	1227
OQ850289	OQ850289	MEM	1227
MT108728	MT108728	REP	1228
MT108730	MT108730	MEM	1228
MT118300	MT118300	MEM	1228
OQ970155	OQ970155	MEM	1228
KC862301	KC862301	MEM	1228
KC862295	KC862295	MEM	1228
AB472900	AB472900	MEM	1228
ON653033	ON653033	MEM	1228
MT118294	MT118294	MEM	1228
MK799650	MK799650	MEM	1228
ON524869	ON524869	MEM	1228
ON524863	ON524863	MEM	1228
ON524864	ON524864	MEM	1228
PP083312	PP083312	MEM	1228
ON524862	ON524862	MEM	1228
PP977459	PP977459	MEM	1228
ON524865	ON524865	MEM	1228
ON524868	ON524868	MEM	1228
MT118295	MT118295	MEM	1228
KY994101	KY994101	MEM	1228
ON524870	ON524870	MEM	1228
ON524866	ON524866	MEM	1228
ON524861	ON524861	MEM	1228
ON524867	ON524867	MEM	1228
KM434186	KM434186	MEM	1228
OM421595	OM421595	MEM	1228
KC862299	KC862299	MEM	1228
KC862296	KC862296	MEM	1228
MK562505	MK562505	REP	1229
MN850603	MN850603	REP	1230
KX377933	KX377933	MEM	1230
MN850614	MN850614	MEM	1230
OM386664	OM386664	MEM	1230
KP869109	KP869109	REP	1231
EU877232	EU877232	MEM	1231
KP869110	KP869110	MEM	1231
MW481326	MW481326	MEM	1231
MH571750	MH571750	MEM	1231
KP869100	KP869100	MEM	1231
LC519489	LC519489	MEM	1231
KT454806	KT454806	REP	1232
MN850587	MN850587	MEM	1232
OR687644	OR687644	MEM	1232
MH791400	MH791400	MEM	1232
MH791413	MH791413	MEM	1232
MZ820089	MZ820089	REP	1233
PP212901	PP212901	REP	1234
MN850636	MN850636	REP	1235
KM657822	KM657822	MEM	1235
OM386663	OM386663	MEM	1235
MN850635	MN850635	MEM	1235
OR354860	OR354860	REP	1236
OR354859	OR354859	MEM	1236
PP047755	PP047755	REP	1237
PP047753	PP047753	MEM	1237
KM092515	KM092515	MEM	1237
KU599879	KU599879	REP	1238
OK340820	OK340820	MEM	1238
OK340822	OK340822	MEM	1238
OK340821	OK340821	MEM	1238
KT876724	KT876724	MEM	1238
MK473373	MK473373	REP	1239
MZ311863	MZ311863	REP	1240
OR354840	OR354840	REP	1241
MN994499	MN994499	REP	1242
ON528732	ON528732	REP	1243
ON528731	ON528731	MEM	1243
MK893987	MK893987	REP	1244
MG710528	MG710528	REP	1245
KM236239	KM236239	REP	1246
KY654690	KY654690	MEM	1246
MK562504	MK562504	REP	1247
KF114877	KF114877	REP	1248
ON210138	ON210138	REP	1249
LC739532	LC739532	MEM	1249
JN225449	JN225449	REP	1250
OL656108	OL656108	MEM	1250
KR014248	KR014248	MEM	1250
KC139638	KC139638	MEM	1250
PP537962	PP537962	REP	1251
OK539833	OK539833	REP	1252
MN497415	MN497415	REP	1253
MN862068	MN862068	REP	1254
ON529859	ON529859	MEM	1254
ON529864	ON529864	MEM	1254
OR892555	OR892555	REP	1255
OR711204	OR711204	REP	1256
MZ322021	MZ322021	REP	1257
OP297535	OP297535	MEM	1257
ON970578	ON970578	MEM	1257
OK283618	OK283618	REP	1258
MN871506	MN871506	REP	1259
MH925091	MH925091	MEM	1259
OK483199	OK483199	MEM	1259
OQ622095	OQ622095	MEM	1259
MW411580	MW411580	MEM	1259
MN994503	MN994503	REP	1260
OQ850288	OQ850288	MEM	1260
PQ389505	PQ389505	REP	1261
MT119361	MT119361	MEM	1261
PP212903	PP212903	REP	1262
PP212900	PP212900	MEM	1262
LN610581	LN610581	REP	1263
LN610583	LN610583	MEM	1263
LN610573	LN610573	MEM	1263
LN610582	LN610582	MEM	1263
LN610576	LN610576	MEM	1263
KF114876	KF114876	REP	1264
OR863359	OR863359	REP	1265
MH426725	MH426725	MEM	1265
OK483342	OK483342	MEM	1265
EU710883	EU710883	MEM	1265
MG589384	MG589384	MEM	1265
FQ482083	FQ482083	MEM	1265
PQ051114	PQ051114	MEM	1265
MK759884	MK759884	MEM	1265
OQ818709	OQ818709	MEM	1265
PP341298	PP341298	MEM	1265
OQ818706	OQ818706	MEM	1265
OQ818703	OQ818703	MEM	1265
PP854833	PP854833	MEM	1265
PP278848	PP278848	MEM	1265
PP810247	PP810247	MEM	1265
ON706965	ON706965	MEM	1265
MN604407	MN604407	MEM	1265
OQ603357	OQ603357	MEM	1265
OX422066	OX422066	REP	1266
PP468606	PP468606	REP	1267
MZ092003	MZ092003	REP	1268
OP542242	OP542242	REP	1269
EU100884	EU100884	MEM	1269
KX987127	KX987127	MEM	1269
MT939241	MT939241	REP	1270
OL799327	OL799327	REP	1271
OQ845957	OQ845957	REP	1272
OL614104	OL614104	REP	1273
MW749010	MW749010	REP	1274
MT322327	MT322327	REP	1275
LC473039	LC473039	REP	1276
ON529862	ON529862	REP	1277
MK295205	MK295205	REP	1278
MW749004	MW749004	REP	1279
MG969404	MG969404	REP	1280
ON755184	ON755184	REP	1281
OR125561	OR125561	REP	1282
PP079185	PP079185	MEM	1282
PP079184	PP079184	MEM	1282
PP079187	PP079187	MEM	1282
PP079186	PP079186	MEM	1282
PP079182	PP079182	MEM	1282
HQ728263	HQ728263	MEM	1282
PP079183	PP079183	MEM	1282
OM522317	OM522317	MEM	1282
OQ818707	OQ818707	MEM	1282
OR284297	OR284297	MEM	1282
PP350765	PP350765	MEM	1282
MW311372	MW311372	REP	1283
MH051914	MH051914	REP	1284
MT119360	MT119360	REP	1285
ON529856	ON529856	REP	1286
MN994498	MN994498	REP	1287
OP491958	OP491958	REP	1288
KT001914	KT001914	REP	1289
OR492271	OR492271	REP	1290
MW824431	MW824431	REP	1291
MK719750	MK719750	REP	1292
MK719730	MK719730	MEM	1292
MK770412	MK770412	REP	1293
MZ028627	MZ028627	REP	1294
OM373555	OM373555	REP	1295
OM373550	OM373550	MEM	1295
ON075462	ON075462	REP	1296
KY223999	KY223999	REP	1297
KY783914	KY783914	MEM	1297
MT657341	MT657341	MEM	1297
KY981271	KY981271	REP	1298
JF937105	JF937105	REP	1299
OQ709222	OQ709222	REP	1300
ON015836	ON015836	REP	1301
OM386665	OM386665	REP	1302
OM386661	OM386661	MEM	1302
MK719737	MK719737	REP	1303
MK719713	MK719713	MEM	1303
MK719754	MK719754	MEM	1303
MK719709	MK719709	MEM	1303
MK719749	MK719749	MEM	1303
MT497246	MT497246	MEM	1303
MK719729	MK719729	MEM	1303
MK719702	MK719702	MEM	1303
MK719743	MK719743	MEM	1303
MT497244	MT497244	MEM	1303
MT497268	MT497268	MEM	1303
MT497267	MT497267	MEM	1303
MT497227	MT497227	MEM	1303
MT497252	MT497252	MEM	1303
MT497277	MT497277	MEM	1303
MT497243	MT497243	MEM	1303
MK719753	MK719753	MEM	1303
MK719719	MK719719	MEM	1303
MK719739	MK719739	MEM	1303
MT497265	MT497265	MEM	1303
MK719738	MK719738	MEM	1303
MT497259	MT497259	MEM	1303
MT497225	MT497225	MEM	1303
MK719716	MK719716	MEM	1303
MK719744	MK719744	MEM	1303
MK719704	MK719704	MEM	1303
MT497257	MT497257	MEM	1303
MK719731	MK719731	MEM	1303
MK719727	MK719727	MEM	1303
MK719751	MK719751	MEM	1303
MK719736	MK719736	MEM	1303
MT497258	MT497258	MEM	1303
MK719747	MK719747	MEM	1303
MK719712	MK719712	MEM	1303
MK719720	MK719720	MEM	1303
MK719721	MK719721	MEM	1303
MT497235	MT497235	MEM	1303
MK719723	MK719723	MEM	1303
MK719706	MK719706	MEM	1303
MK719707	MK719707	MEM	1303
MK719745	MK719745	MEM	1303
MK719708	MK719708	MEM	1303
MK719701	MK719701	MEM	1303
MK719735	MK719735	MEM	1303
MK719740	MK719740	MEM	1303
MK719725	MK719725	MEM	1303
MT497240	MT497240	MEM	1303
MT497271	MT497271	MEM	1303
MK719746	MK719746	MEM	1303
MT497226	MT497226	MEM	1303
MK719711	MK719711	MEM	1303
MK719718	MK719718	MEM	1303
MK719741	MK719741	MEM	1303
MK719703	MK719703	MEM	1303
MT497251	MT497251	MEM	1303
MT497263	MT497263	MEM	1303
MT497255	MT497255	MEM	1303
MT497275	MT497275	MEM	1303
MT497248	MT497248	MEM	1303
MT497224	MT497224	MEM	1303
MK719717	MK719717	MEM	1303
MT497234	MT497234	MEM	1303
MT497279	MT497279	MEM	1303
MT497249	MT497249	MEM	1303
MT497238	MT497238	MEM	1303
MK719715	MK719715	MEM	1303
MK719722	MK719722	MEM	1303
MK719752	MK719752	MEM	1303
MK719734	MK719734	MEM	1303
MT497256	MT497256	MEM	1303
MK719742	MK719742	MEM	1303
MK719705	MK719705	MEM	1303
MK719748	MK719748	MEM	1303
MK719714	MK719714	MEM	1303
MT497261	MT497261	MEM	1303
MT497262	MT497262	MEM	1303
MK719726	MK719726	MEM	1303
MT497236	MT497236	MEM	1303
MT497228	MT497228	MEM	1303
MT497264	MT497264	MEM	1303
MT497241	MT497241	MEM	1303
MT497230	MT497230	MEM	1303
