Contig_id	Status	Population_number
Ga0531464_000338	REP	1660
Ga0531460_000157	REP	1661
Ga0531456_000321	MEM	1661
Ga0531463_000049	REP	1662
Ga0531457_000174	REP	1663
Ga0531465_000167	REP	1664
Ga0531464_001610	MEM	1664
Ga0531455_000110	REP	1665
Ga0531462_000203	REP	1666
Ga0531464_000656	MEM	1666
Ga0531465_000568	MEM	1666
Ga0531463_000050	REP	1667
Ga0531462_000714	MEM	1667
Ga0531465_000592	MEM	1667
Ga0531459_000522	REP	1668
Ga0531459_000523	REP	1669
Ga0531454_000074	REP	1670
Ga0531459_000524	REP	1671
Ga0531459_000525	REP	1672
Ga0531465_000168	REP	1673
Ga0531465_000169	REP	1674
Ga0531462_000204	REP	1675
Ga0531464_000464	MEM	1675
Ga0531459_000527	REP	1676
Ga0531464_000341	REP	1677
Ga0531459_000528	REP	1678
Ga0531464_000342	REP	1679
Ga0531460_000158	REP	1680
Ga0531454_000186	MEM	1680
Ga0531459_001641	MEM	1680
Ga0531459_000529	REP	1681
Ga0531459_000530	REP	1682
Ga0531457_000175	REP	1683
Ga0531462_000206	REP	1684
Ga0531461_000071	MEM	1684
Ga0531457_000276	MEM	1684
Ga0531465_000345	MEM	1684
Ga0531460_000159	REP	1685
Ga0531456_000387	MEM	1685
Ga0531457_000176	REP	1686
Ga0531456_000185	REP	1687
Ga0531456_000186	REP	1688
Ga0531460_000459	MEM	1688
Ga0531461_000063	REP	1689
Ga0531464_000344	REP	1690
Ga0531464_000345	REP	1691
Ga0531464_000346	REP	1692
Ga0531459_000533	REP	1693
Ga0531464_000347	REP	1694
Ga0531465_000301	MEM	1694
Ga0531459_000534	REP	1695
Ga0531462_000207	REP	1696
Ga0531464_000445	MEM	1696
Ga0531457_000178	REP	1697
Ga0531461_000107	MEM	1697
Ga0531460_000160	REP	1698
Ga0531457_000179	REP	1699
Ga0531455_000114	REP	1700
Ga0531457_000180	REP	1701
Ga0531460_000161	REP	1702
Ga0531456_000315	MEM	1702
Ga0531464_000349	REP	1703
Ga0531465_000171	REP	1704
Ga0531464_000433	MEM	1704
Ga0531457_000181	REP	1705
Ga0531464_000350	REP	1706
Ga0531462_000803	MEM	1706
Ga0531457_000182	REP	1707
Ga0531454_000075	REP	1708
Ga0531457_000183	REP	1709
Ga0531457_000184	REP	1710
Ga0531461_000169	MEM	1710
Ga0531462_000209	REP	1711
Ga0531462_000210	REP	1712
Ga0531464_000354	MEM	1712
Ga0531456_000188	REP	1713
Ga0531457_000186	REP	1714
Ga0531461_000201	MEM	1714
Ga0531456_000189	REP	1715
Ga0531459_000535	REP	1716
Ga0531459_000536	REP	1717
Ga0531457_000187	REP	1718
Ga0531459_000537	REP	1719
Ga0531459_000538	REP	1720
Ga0531454_000076	REP	1721
Ga0531457_000188	REP	1722
Ga0531464_000352	REP	1723
Ga0531454_000077	REP	1724
Ga0531459_000539	REP	1725
Ga0531459_000540	REP	1726
Ga0531455_000115	REP	1727
Ga0531460_000164	REP	1728
Ga0531464_000353	REP	1729
Ga0531462_000381	MEM	1729
Ga0531456_000190	REP	1730
Ga0531460_000165	REP	1731
Ga0531455_000116	REP	1732
Ga0531459_000770	MEM	1732
Ga0531459_000541	REP	1733
Ga0531465_000172	REP	1734
Ga0531464_000355	REP	1735
Ga0531462_000212	REP	1736
Ga0531464_001119	MEM	1736
Ga0531461_000064	REP	1737
Ga0531459_000542	REP	1738
Ga0531464_000356	REP	1739
Ga0531462_000661	MEM	1739
Ga0531465_000173	REP	1740
Ga0531457_000189	REP	1741
Ga0531457_000190	REP	1742
Ga0531459_000544	REP	1743
Ga0531459_000545	REP	1744
Ga0531457_000191	REP	1745
Ga0531459_000546	REP	1746
Ga0531460_000167	REP	1747
Ga0531459_000547	REP	1748
Ga0531459_000548	REP	1749
Ga0531462_000213	REP	1750
Ga0531456_000192	REP	1751
Ga0531460_000548	MEM	1751
Ga0531457_000192	REP	1752
Ga0531459_000549	REP	1753
Ga0531464_000357	REP	1754
Ga0531465_000174	REP	1755
Ga0531454_000078	REP	1756
Ga0531459_000550	REP	1757
Ga0531460_000169	REP	1758
Ga0531460_000170	REP	1759
Ga0531456_000503	MEM	1759
Ga0531456_000193	REP	1760
Ga0531464_000358	REP	1761
Ga0531462_000214	REP	1762
Ga0531464_001489	MEM	1762
Ga0531457_000193	REP	1763
Ga0531464_000920	MEM	1763
Ga0531465_000328	MEM	1763
Ga0531456_000194	REP	1764
Ga0531460_000325	MEM	1764
Ga0531464_000359	REP	1765
Ga0531465_000175	REP	1766
Ga0531462_000496	MEM	1766
Ga0531461_000067	REP	1767
Ga0531457_000245	MEM	1767
Ga0531456_000195	REP	1768
Ga0531459_000551	REP	1769
Ga0531459_000552	REP	1770
Ga0531459_000553	REP	1771
Ga0531459_000554	REP	1772
Ga0531460_000171	REP	1773
Ga0531465_000176	REP	1774
Ga0531464_000360	REP	1775
Ga0531454_000080	REP	1776
Ga0531461_000068	REP	1777
Ga0531457_000194	REP	1778
Ga0531461_000236	MEM	1778
Ga0531460_000172	REP	1779
Ga0531459_000555	REP	1780
Ga0531462_000216	REP	1781
Ga0531464_001292	MEM	1781
Ga0531462_000217	REP	1782
Ga0531456_000196	REP	1783
Ga0531462_000218	REP	1784
Ga0531464_000361	REP	1785
Ga0531457_000195	REP	1786
Ga0531460_000173	REP	1787
Ga0531456_000197	REP	1788
Ga0531460_000441	MEM	1788
Ga0531459_000556	REP	1789
Ga0531465_000178	REP	1790
Ga0531459_000557	REP	1791
Ga0531459_000558	REP	1792
Ga0531459_000559	REP	1793
Ga0531462_000220	REP	1794
Ga0531464_000930	MEM	1794
Ga0531457_000196	REP	1795
Ga0531465_000253	MEM	1795
Ga0531461_000092	MEM	1795
Ga0531462_000384	MEM	1795
Ga0531462_000221	REP	1796
Ga0531459_000560	REP	1797
Ga0531464_000362	REP	1798
Ga0531465_000182	MEM	1798
Ga0531457_000197	REP	1799
Ga0531462_000222	REP	1800
Ga0531464_000364	REP	1801
Ga0531462_000343	MEM	1801
Ga0531454_000081	REP	1802
Ga0531463_000054	REP	1803
Ga0531459_000561	REP	1804
Ga0531461_000070	REP	1805
Ga0531457_000198	MEM	1805
Ga0531464_000365	REP	1806
Ga0531462_000649	MEM	1806
Ga0531464_000366	REP	1807
Ga0531456_000198	REP	1808
Ga0531460_000428	MEM	1808
Ga0531459_000562	REP	1809
Ga0531459_000563	REP	1810
Ga0531462_000223	REP	1811
Ga0531459_000564	REP	1812
Ga0531459_000567	REP	1813
Ga0531459_000568	REP	1814
Ga0531459_000569	REP	1815
Ga0531459_000570	REP	1816
Ga0531464_000368	REP	1817
Ga0531462_000241	MEM	1817
Ga0531464_000369	REP	1818
Ga0531464_000370	REP	1819
Ga0531454_000082	REP	1820
Ga0531460_000175	REP	1821
Ga0531455_000117	REP	1822
Ga0531459_001434	MEM	1822
Ga0531456_000199	REP	1823
Ga0531464_000371	REP	1824
Ga0531465_000179	REP	1825
Ga0531464_000592	MEM	1825
Ga0531464_000372	REP	1826
Ga0531456_000200	REP	1827
Ga0531459_000571	REP	1828
Ga0531463_000055	REP	1829
Ga0531464_001264	MEM	1829
Ga0531465_000181	REP	1830
Ga0531464_000431	MEM	1830
Ga0531462_000225	REP	1831
Ga0531464_000573	MEM	1831
Ga0531459_000572	REP	1832
Ga0531460_000177	REP	1833
Ga0531459_000573	REP	1834
Ga0531456_000201	REP	1835
Ga0531459_000574	REP	1836
Ga0531462_000226	REP	1837
Ga0531464_001339	MEM	1837
Ga0531463_000056	REP	1838
Ga0531454_000083	REP	1839
Ga0531456_000202	REP	1840
Ga0531459_000575	REP	1841
Ga0531463_000057	REP	1842
Ga0531464_000374	REP	1843
Ga0531461_000072	REP	1844
Ga0531457_000199	REP	1845
Ga0531460_000178	REP	1846
Ga0531464_000375	REP	1847
Ga0531456_000203	REP	1848
Ga0531465_000183	REP	1849
Ga0531459_000576	REP	1850
Ga0531459_000577	REP	1851
Ga0531459_000578	REP	1852
Ga0531462_000229	REP	1853
Ga0531464_001118	MEM	1853
Ga0531462_000230	REP	1854
Ga0531462_000231	REP	1855
Ga0531464_001580	MEM	1855
Ga0531456_000204	REP	1856
Ga0531464_000377	REP	1857
Ga0531457_000202	REP	1858
Ga0531464_000378	REP	1859
Ga0531456_000206	REP	1860
Ga0531460_000179	REP	1861
Ga0531456_000214	MEM	1861
Ga0531459_000579	REP	1862
Ga0531455_000246	MEM	1862
Ga0531459_000580	REP	1863
Ga0531462_000232	REP	1864
Ga0531464_000711	MEM	1864
Ga0531465_000566	MEM	1864
Ga0531457_000709	MEM	1864
Ga0531459_000581	REP	1865
Ga0531454_000084	REP	1866
Ga0531459_000582	REP	1867
Ga0531459_000583	REP	1868
Ga0531460_000180	REP	1869
Ga0531456_000480	MEM	1869
Ga0531454_000085	REP	1870
Ga0531464_000379	REP	1871
Ga0531465_000184	MEM	1871
Ga0531459_000584	REP	1872
Ga0531459_000585	REP	1873
Ga0531457_000203	REP	1874
Ga0531459_000586	REP	1875
Ga0531459_000587	REP	1876
Ga0531464_000380	REP	1877
Ga0531465_000185	REP	1878
Ga0531459_000588	REP	1879
Ga0531460_000183	REP	1880
Ga0531459_000589	REP	1881
Ga0531454_000086	REP	1882
Ga0531457_000204	REP	1883
Ga0531461_000073	REP	1884
Ga0531461_000074	REP	1885
Ga0531456_000208	REP	1886
Ga0531454_000087	REP	1887
Ga0531459_000590	REP	1888
Ga0531459_000591	REP	1889
Ga0531459_000592	REP	1890
Ga0531460_000184	REP	1891
Ga0531456_000209	REP	1892
Ga0531456_000210	REP	1893
Ga0531460_000453	MEM	1893
Ga0531459_000593	REP	1894
Ga0531455_000121	REP	1895
Ga0531464_000381	REP	1896
Ga0531457_000205	REP	1897
Ga0531465_000567	MEM	1897
Ga0531462_000235	REP	1898
Ga0531464_001141	MEM	1898
Ga0531465_000507	MEM	1898
Ga0531456_000211	REP	1899
Ga0531457_000207	REP	1900
Ga0531461_000120	MEM	1900
Ga0531464_000382	REP	1901
Ga0531462_000370	MEM	1901
Ga0531465_000457	MEM	1901
Ga0531456_000212	REP	1902
Ga0531460_000659	MEM	1902
Ga0531464_000383	REP	1903
Ga0531464_000384	REP	1904
Ga0531462_000663	MEM	1904
Ga0531456_000213	REP	1905
Ga0531455_000123	REP	1906
Ga0531459_001058	MEM	1906
Ga0531459_000594	REP	1907
Ga0531459_000595	REP	1908
Ga0531460_000186	REP	1909
Ga0531457_000208	REP	1910
Ga0531459_000596	REP	1911
Ga0531462_000237	REP	1912
Ga0531464_000385	REP	1913
Ga0531457_000209	REP	1914
Ga0531457_000210	REP	1915
Ga0531459_000597	REP	1916
Ga0531462_000239	REP	1917
Ga0531464_000387	REP	1918
Ga0531464_000388	REP	1919
Ga0531457_000211	REP	1920
Ga0531461_000209	MEM	1920
Ga0531459_000598	REP	1921
Ga0531455_000178	MEM	1921
Ga0531457_000213	REP	1922
Ga0531464_000389	REP	1923
Ga0531459_000599	REP	1924
Ga0531457_000214	REP	1925
Ga0531461_000078	MEM	1925
Ga0531464_000390	REP	1926
Ga0531463_000059	REP	1927
Ga0531465_000603	MEM	1927
Ga0531464_000391	REP	1928
Ga0531456_000215	REP	1929
Ga0531460_000217	MEM	1929
Ga0531460_000187	REP	1930
Ga0531456_000715	MEM	1930
Ga0531460_000188	REP	1931
Ga0531456_000250	MEM	1931
Ga0531460_000189	REP	1932
Ga0531457_000215	REP	1933
Ga0531464_000393	REP	1934
Ga0531465_000527	MEM	1934
Ga0531459_000600	REP	1935
Ga0531460_000190	REP	1936
Ga0531459_000601	REP	1937
Ga0531462_000242	REP	1938
Ga0531464_000947	MEM	1938
Ga0531460_000191	REP	1939
Ga0531456_000561	MEM	1939
Ga0531457_000216	REP	1940
Ga0531459_000602	REP	1941
Ga0531464_000395	REP	1942
Ga0531459_000603	REP	1943
Ga0531457_000217	REP	1944
Ga0531462_000243	REP	1945
Ga0531465_000246	MEM	1945
Ga0531464_000584	MEM	1945
Ga0531459_000604	REP	1946
Ga0531457_000218	REP	1947
Ga0531462_000582	MEM	1947
Ga0531461_000076	REP	1948
Ga0531454_000088	REP	1949
Ga0531461_000077	REP	1950
Ga0531465_000490	MEM	1950
Ga0531462_000643	MEM	1950
Ga0531459_000605	REP	1951
Ga0531457_000219	REP	1952
Ga0531460_000192	REP	1953
Ga0531456_000216	REP	1954
Ga0531460_000630	MEM	1954
Ga0531459_000606	REP	1955
Ga0531457_000221	REP	1956
Ga0531464_000611	MEM	1956
Ga0531462_000458	MEM	1956
Ga0531459_000607	REP	1957
Ga0531464_000396	REP	1958
Ga0531465_000189	REP	1959
Ga0531459_000609	REP	1960
Ga0531459_000610	REP	1961
Ga0531464_000397	REP	1962
Ga0531456_000217	REP	1963
Ga0531464_000398	REP	1964
Ga0531464_000399	REP	1965
Ga0531455_000125	REP	1966
Ga0531459_001792	MEM	1966
Ga0531456_000218	REP	1967
Ga0531464_000400	REP	1968
Ga0531465_000197	MEM	1968
Ga0531460_000194	REP	1969
Ga0531454_000089	REP	1970
Ga0531458_00058	MEM	1970
Ga0531465_000191	REP	1971
Ga0531459_000611	REP	1972
Ga0531460_000195	REP	1973
Ga0531456_000833	MEM	1973
Ga0531459_000612	REP	1974
Ga0531464_000402	REP	1975
Ga0531456_000220	REP	1976
Ga0531459_000613	REP	1977
Ga0531456_000221	REP	1978
Ga0531457_000222	REP	1979
Ga0531465_000233	MEM	1979
Ga0531464_000676	MEM	1979
Ga0531462_000523	MEM	1979
Ga0531462_000244	REP	1980
Ga0531464_000743	MEM	1980
Ga0531465_000633	MEM	1980
Ga0531457_000223	REP	1981
Ga0531455_000126	REP	1982
Ga0531459_000900	MEM	1982
Ga0531456_000222	REP	1983
Ga0531460_000542	MEM	1983
Ga0531462_000245	REP	1984
Ga0531454_000090	REP	1985
Ga0531459_000614	REP	1986
Ga0531464_000403	REP	1987
Ga0531459_000615	REP	1988
Ga0531462_000246	REP	1989
Ga0531464_000600	MEM	1989
Ga0531460_000196	REP	1990
Ga0531456_000397	MEM	1990
Ga0531460_000197	REP	1991
Ga0531456_000568	MEM	1991
Ga0531465_000193	REP	1992
Ga0531462_000248	REP	1993
Ga0531464_000404	REP	1994
Ga0531465_000194	REP	1995
Ga0531462_000658	MEM	1995
Ga0531460_000198	REP	1996
Ga0531461_000081	REP	1997
Ga0531456_000224	REP	1998
Ga0531460_000464	MEM	1998
Ga0531462_000250	REP	1999
Ga0531464_001577	MEM	1999
Ga0531462_000251	REP	2000
Ga0531459_000616	REP	2001
Ga0531455_000347	MEM	2001
Ga0531459_000617	REP	2002
Ga0531459_000618	REP	2003
Ga0531459_000619	REP	2004
Ga0531454_000091	REP	2005
Ga0531459_000620	REP	2006
Ga0531457_000225	REP	2007
Ga0531462_000253	REP	2008
Ga0531464_001097	MEM	2008
Ga0531459_000621	REP	2009
Ga0531464_000408	REP	2010
Ga0531462_000728	MEM	2010
Ga0531462_000254	REP	2011
Ga0531464_000409	REP	2012
Ga0531454_000092	REP	2013
Ga0531459_000622	REP	2014
Ga0531457_000226	REP	2015
Ga0531454_000094	REP	2016
Ga0531459_000623	REP	2017
Ga0531462_000255	REP	2018
Ga0531464_001497	MEM	2018
Ga0531456_000226	REP	2019
Ga0531457_000228	REP	2020
Ga0531456_000227	REP	2021
Ga0531464_000410	REP	2022
Ga0531464_000411	REP	2023
Ga0531459_000624	REP	2024
Ga0531459_000625	REP	2025
Ga0531456_000228	REP	2026
Ga0531459_000626	REP	2027
Ga0531456_000230	REP	2028
Ga0531464_000412	REP	2029
Ga0531459_000627	REP	2030
Ga0531461_000082	REP	2031
Ga0531456_000231	REP	2032
Ga0531457_000229	REP	2033
Ga0531459_000628	REP	2034
Ga0531454_000184	MEM	2034
Ga0531459_000629	REP	2035
Ga0531464_000413	REP	2036
Ga0531454_000095	REP	2037
Ga0531457_000230	REP	2038
Ga0531464_001132	MEM	2038
Ga0531454_000096	REP	2039
Ga0531459_000630	REP	2040
Ga0531462_000257	REP	2041
Ga0531464_000414	REP	2042
Ga0531465_000583	MEM	2042
Ga0531465_000195	REP	2043
Ga0531461_000083	REP	2044
Ga0531457_000629	MEM	2044
Ga0531459_000631	REP	2045
Ga0531459_000632	REP	2046
Ga0531459_000633	REP	2047
Ga0531457_000231	REP	2048
Ga0531456_000232	REP	2049
Ga0531462_000258	REP	2050
Ga0531459_000634	REP	2051
Ga0531455_000326	MEM	2051
Ga0531455_000128	REP	2052
Ga0531459_001173	MEM	2052
Ga0531462_000259	REP	2053
Ga0531456_000233	REP	2054
Ga0531459_000635	REP	2055
Ga0531455_000210	MEM	2055
Ga0531456_000234	REP	2056
Ga0531457_000232	REP	2057
Ga0531454_000097	REP	2058
Ga0531462_000260	REP	2059
Ga0531459_000636	REP	2060
Ga0531459_000637	REP	2061
Ga0531455_000129	REP	2062
Ga0531459_000638	REP	2063
Ga0531464_000415	REP	2064
Ga0531465_000196	REP	2065
Ga0531461_000239	MEM	2065
Ga0531457_000744	MEM	2065
Ga0531462_000821	MEM	2065
Ga0531464_001598	MEM	2065
Ga0531457_000233	REP	2066
Ga0531455_000130	REP	2067
Ga0531462_000263	REP	2068
Ga0531464_001193	MEM	2068
Ga0531459_000639	REP	2069
Ga0531464_000416	REP	2070
Ga0531464_000417	REP	2071
Ga0531464_000418	REP	2072
Ga0531462_000760	MEM	2072
Ga0531465_000198	REP	2073
Ga0531459_000640	REP	2074
Ga0531457_000234	REP	2075
Ga0531461_000265	MEM	2075
Ga0531459_000641	REP	2076
Ga0531464_000419	REP	2077
Ga0531462_000524	MEM	2077
Ga0531459_000642	REP	2078
Ga0531464_000421	REP	2079
Ga0531457_000235	REP	2080
Ga0531464_000422	REP	2081
Ga0531455_000131	REP	2082
Ga0531460_000201	REP	2083
Ga0531456_000767	MEM	2083
Ga0531459_000643	REP	2084
Ga0531459_000644	REP	2085
Ga0531454_000098	REP	2086
Ga0531459_000645	REP	2087
Ga0531459_000646	REP	2088
Ga0531462_000264	REP	2089
Ga0531464_000572	MEM	2089
Ga0531455_000132	REP	2090
Ga0531457_000236	REP	2091
Ga0531456_000235	REP	2092
Ga0531462_000265	REP	2093
Ga0531457_000237	REP	2094
Ga0531459_000647	REP	2095
Ga0531464_000423	REP	2096
Ga0531459_000648	REP	2097
Ga0531456_000236	REP	2098
Ga0531464_000424	REP	2099
Ga0531455_000133	REP	2100
Ga0531457_000238	REP	2101
Ga0531461_000215	MEM	2101
Ga0531457_000239	REP	2102
Ga0531459_000649	REP	2103
Ga0531456_000237	REP	2104
Ga0531456_000238	REP	2105
Ga0531457_000240	REP	2106
Ga0531461_000285	MEM	2106
Ga0531459_000650	REP	2107
Ga0531460_000202	REP	2108
Ga0531456_000280	MEM	2108
Ga0531465_000200	REP	2109
Ga0531456_000239	REP	2110
Ga0531456_000240	REP	2111
Ga0531462_000266	REP	2112
Ga0531465_000201	REP	2113
Ga0531465_000202	REP	2114
Ga0531462_000267	REP	2115
Ga0531454_000099	REP	2116
Ga0531463_000062	REP	2117
Ga0531465_000407	MEM	2117
Ga0531460_000203	REP	2118
Ga0531459_000651	REP	2119
Ga0531465_000204	REP	2120
Ga0531464_000426	REP	2121
Ga0531462_000799	MEM	2121
Ga0531464_000427	REP	2122
Ga0531462_000608	MEM	2122
Ga0531455_000135	REP	2123
Ga0531459_001165	MEM	2123
Ga0531459_000652	REP	2124
Ga0531456_000241	REP	2125
Ga0531462_000270	REP	2126
Ga0531464_000428	REP	2127
Ga0531457_000242	REP	2128
Ga0531457_000243	REP	2129
Ga0531461_000244	MEM	2129
Ga0531459_000653	REP	2130
Ga0531455_000136	REP	2131
Ga0531457_000244	REP	2132
Ga0531454_000100	REP	2133
Ga0531460_000204	REP	2134
Ga0531455_000137	REP	2135
Ga0531464_000429	REP	2136
Ga0531459_000654	REP	2137
Ga0531459_000655	REP	2138
Ga0531456_000243	REP	2139
Ga0531457_000246	REP	2140
Ga0531459_000656	REP	2141
Ga0531459_000657	REP	2142
Ga0531464_000432	REP	2143
Ga0531462_000557	MEM	2143
Ga0531457_000247	REP	2144
Ga0531463_000103	MEM	2144
Ga0531457_000248	REP	2145
Ga0531461_000281	MEM	2145
Ga0531465_000207	REP	2146
Ga0531460_000205	REP	2147
Ga0531456_000308	MEM	2147
Ga0531459_000658	REP	2148
Ga0531464_000434	REP	2149
Ga0531464_000435	REP	2150
Ga0531464_000436	REP	2151
Ga0531454_000101	REP	2152
Ga0531464_000437	REP	2153
Ga0531465_000387	MEM	2153
Ga0531457_000601	MEM	2153
Ga0531459_000659	REP	2154
Ga0531455_000138	REP	2155
Ga0531454_000102	REP	2156
Ga0531458_00021	MEM	2156
Ga0531461_000085	REP	2157
Ga0531464_000438	REP	2158
Ga0531462_000753	MEM	2158
Ga0531465_000209	REP	2159
Ga0531464_000439	REP	2160
Ga0531462_000390	MEM	2160
Ga0531455_000139	REP	2161
Ga0531459_000690	MEM	2161
Ga0531464_000440	REP	2162
Ga0531465_000210	REP	2163
Ga0531456_000244	REP	2164
Ga0531455_000140	REP	2165
Ga0531459_000747	MEM	2165
Ga0531464_000441	REP	2166
Ga0531455_000141	REP	2167
Ga0531459_000660	REP	2168
Ga0531459_000661	REP	2169
Ga0531460_000207	REP	2170
Ga0531464_000442	REP	2171
Ga0531465_000211	MEM	2171
Ga0531454_000103	REP	2172
Ga0531457_000251	REP	2173
Ga0531459_000662	REP	2174
Ga0531459_000663	REP	2175
Ga0531464_000443	REP	2176
Ga0531457_000570	MEM	2176
Ga0531459_000664	REP	2177
Ga0531464_000444	REP	2178
Ga0531462_000329	MEM	2178
Ga0531465_000599	MEM	2178
Ga0531456_000245	REP	2179
Ga0531459_000665	REP	2180
Ga0531456_000246	REP	2181
Ga0531454_000104	REP	2182
Ga0531464_000446	REP	2183
Ga0531462_000271	REP	2184
Ga0531464_001399	MEM	2184
Ga0531464_000447	REP	2185
Ga0531464_000448	REP	2186
Ga0531465_000212	REP	2187
Ga0531457_000437	MEM	2187
Ga0531457_000254	REP	2188
Ga0531462_000272	REP	2189
Ga0531464_001062	MEM	2189
Ga0531465_000388	MEM	2189
Ga0531460_000208	REP	2190
Ga0531456_000698	MEM	2190
Ga0531462_000273	REP	2191
Ga0531462_000274	REP	2192
Ga0531463_000080	MEM	2192
Ga0531455_000142	REP	2193
Ga0531464_000449	REP	2194
Ga0531454_000105	REP	2195
Ga0531456_000247	REP	2196
Ga0531459_000667	REP	2197
Ga0531459_000668	REP	2198
Ga0531461_000086	REP	2199
Ga0531459_000669	REP	2200
Ga0531457_000255	REP	2201
Ga0531461_000151	MEM	2201
Ga0531462_000275	REP	2202
Ga0531464_001570	MEM	2202
Ga0531465_000213	REP	2203
Ga0531459_000670	REP	2204
Ga0531455_000254	MEM	2204
Ga0531464_000453	REP	2205
Ga0531464_000454	REP	2206
Ga0531459_000671	REP	2207
Ga0531455_000315	MEM	2207
Ga0531454_000106	REP	2208
Ga0531464_000455	REP	2209
Ga0531459_000672	REP	2210
Ga0531459_000673	REP	2211
Ga0531455_000143	REP	2212
Ga0531457_000257	REP	2213
Ga0531459_000674	REP	2214
Ga0531455_000144	REP	2215
Ga0531464_000456	REP	2216
Ga0531457_000258	REP	2217
Ga0531459_000675	REP	2218
Ga0531459_000676	REP	2219
Ga0531459_000677	REP	2220
Ga0531459_000678	REP	2221
Ga0531455_000202	MEM	2221
Ga0531464_000457	REP	2222
Ga0531462_000276	REP	2223
Ga0531461_000087	REP	2224
Ga0531464_000458	REP	2225
Ga0531457_000259	REP	2226
Ga0531464_000459	REP	2227
Ga0531459_000679	REP	2228
Ga0531459_000680	REP	2229
Ga0531462_000278	REP	2230
Ga0531464_000842	MEM	2230
Ga0531463_000064	REP	2231
Ga0531464_001461	MEM	2231
Ga0531462_000279	REP	2232
Ga0531464_001106	MEM	2232
Ga0531462_000280	REP	2233
Ga0531460_000210	REP	2234
Ga0531464_000460	REP	2235
Ga0531457_000261	REP	2236
Ga0531456_000249	REP	2237
Ga0531460_000674	MEM	2237
Ga0531464_000461	REP	2238
Ga0531459_000681	REP	2239
Ga0531456_000251	REP	2240
Ga0531464_000462	REP	2241
Ga0531456_000252	REP	2242
Ga0531462_000281	REP	2243
Ga0531465_000455	MEM	2243
Ga0531455_000146	REP	2244
Ga0531459_001325	MEM	2244
Ga0531464_000463	REP	2245
Ga0531455_000147	REP	2246
Ga0531456_000254	REP	2247
Ga0531460_000290	MEM	2247
Ga0531459_000682	REP	2248
Ga0531458_00019	REP	2249
Ga0531455_000148	REP	2250
Ga0531456_000255	REP	2251
Ga0531460_000533	MEM	2251
Ga0531456_000256	REP	2252
Ga0531460_000381	MEM	2252
Ga0531459_000683	REP	2253
Ga0531459_000684	REP	2254
Ga0531454_000114	MEM	2254
Ga0531455_000340	MEM	2254
Ga0531458_00069	MEM	2254
Ga0531457_000262	REP	2255
Ga0531462_000364	MEM	2255
Ga0531461_000176	MEM	2255
Ga0531457_000263	REP	2256
Ga0531464_000465	REP	2257
Ga0531462_000391	MEM	2257
Ga0531459_000685	REP	2258
Ga0531459_000686	REP	2259
Ga0531464_000467	REP	2260
Ga0531462_000369	MEM	2260
Ga0531464_000469	REP	2261
Ga0531457_000264	REP	2262
Ga0531457_000265	REP	2263
Ga0531460_000212	REP	2264
Ga0531459_000687	REP	2265
Ga0531454_000107	REP	2266
Ga0531462_000283	REP	2267
Ga0531464_000472	MEM	2267
Ga0531459_000688	REP	2268
Ga0531463_000066	REP	2269
Ga0531459_000689	REP	2270
Ga0531457_000266	REP	2271
Ga0531459_000691	REP	2272
Ga0531459_000692	REP	2273
Ga0531460_000213	REP	2274
Ga0531459_000693	REP	2275
Ga0531457_000267	REP	2276
Ga0531464_000470	REP	2277
Ga0531461_000088	REP	2278
Ga0531457_000622	MEM	2278
Ga0531459_000694	REP	2279
Ga0531454_000108	REP	2280
Ga0531458_00035	MEM	2280
Ga0531460_000379	MEM	2280
Ga0531454_000109	REP	2281
Ga0531459_000695	REP	2282
Ga0531462_000284	REP	2283
Ga0531459_000696	REP	2284
Ga0531456_000257	REP	2285
Ga0531457_000268	REP	2286
Ga0531459_000697	REP	2287
Ga0531456_000258	REP	2288
Ga0531454_000110	REP	2289
Ga0531465_000218	REP	2290
Ga0531459_000698	REP	2291
Ga0531455_000322	MEM	2291
Ga0531454_000111	REP	2292
Ga0531457_000270	REP	2293
Ga0531465_000219	REP	2294
Ga0531459_000699	REP	2295
Ga0531460_000214	REP	2296
Ga0531459_000700	REP	2297
Ga0531462_000285	REP	2298
Ga0531464_000669	MEM	2298
Ga0531462_000286	REP	2299
Ga0531459_000702	REP	2300
Ga0531457_000271	REP	2301
Ga0531462_000288	REP	2302
Ga0531464_000686	MEM	2302
Ga0531462_000289	REP	2303
Ga0531457_000272	REP	2304
Ga0531465_000220	REP	2305
Ga0531460_000215	REP	2306
Ga0531464_000475	REP	2307
Ga0531465_000221	REP	2308
Ga0531462_000393	MEM	2308
Ga0531464_001280	MEM	2308
Ga0531455_000151	REP	2309
Ga0531459_001125	MEM	2309
Ga0531464_000476	REP	2310
Ga0531457_000273	REP	2311
Ga0531459_000703	REP	2312
Ga0531464_000477	REP	2313
Ga0531465_000384	MEM	2313
Ga0531456_000259	REP	2314
Ga0531459_000704	REP	2315
Ga0531464_000478	REP	2316
Ga0531456_000260	REP	2317
Ga0531457_000274	REP	2318
Ga0531465_000224	REP	2319
Ga0531457_000386	MEM	2319
Ga0531456_000261	REP	2320
Ga0531459_000705	REP	2321
Ga0531459_000706	REP	2322
Ga0531464_000479	REP	2323
Ga0531459_000707	REP	2324
Ga0531462_000291	REP	2325
Ga0531459_000709	REP	2326
Ga0531460_000218	REP	2327
Ga0531456_000413	MEM	2327
Ga0531459_000710	REP	2328
Ga0531459_000711	REP	2329
