vOTU_ID	Module	Source
MN101216	Y762_Gp4	ENA
MN101220	F762	ENA
MN101222	UvrB_Twinkle	ENA
MN101227	Y762_Gp4	ENA
MN101228	F762_L438_DnaB_DnaB	ENA
MN102098	SNF2	ENA
MN103542	L762	ENA
MN106244	SNF2	ENA
MN116494	F762	ENA
MN119379	F762_RecB	ENA
MN128594	F762_UvsW_Gp41_RecA	ENA
MN149903	Y762_Gp4	ENA
MN150686	F762_L438_UvsW_Gp41_RecA	ENA
MN153503	L438_UvsW_Gp41_RecA	ENA
MN163281	F762_Dda	ENA
MN166083	DnaB	ENA
MN175679	SNF2	ENA
MN176219	DnaB	ENA
MN176223	DnaB	ENA
MN176226	DnaB	ENA
MN176227	DnaB	ENA
MN176230	RecB_DnaB	ENA
MN176573	F762	ENA
MN183281	F762_Twinkle	ENA
MN184886	L762_SNF2	ENA
MN184887	Y762_L438_Dda	ENA
MN191861	F762	ENA
MN197465	F762_L438_DnaB_DnaB	ENA
MN204493	F762_SNF2	ENA
MN204498	P438	ENA
MN204503	SNF2	ENA
MN224566	F762_P438_Gp4	ENA
MN228696	F762_Dda	ENA
MN234166	SNF2	ENA
MN234167	F762_P438_Gp4	ENA
MN234170	Twinkle	ENA
MN234174	Twinkle	ENA
MN234176	Twinkle	ENA
MN234187	DnaB	ENA
MN234188	F762_P438_Gp4	ENA
MN234199	Twinkle	ENA
MN234208	P438	ENA
MN234209	F762_P438	ENA
MN234212	F762_RecB	ENA
MN234220	SNF2_Twinkle	ENA
MN234226	Twinkle	ENA
MN234228	DnaB	ENA
MN234234	SNF2	ENA
MN234235	F762_P438_Gp4	ENA
MN270258	L762_RecG_RecG_SNF2_Twinkle	ENA
MN270261	L762_SNF2_Twinkle	ENA
MN270264	L762_SNF2_Twinkle	ENA
MN270266	L762_SNF2_Twinkle_DnaB_Gp4	ENA
MN270279	L762_RecG_SNF2_Twinkle	ENA
MN270888	F762	ENA
MN270890	Y762_Gp4	ENA
MN270891	Gp4	ENA
MN276049	L438_Gp4	ENA
MN284893	L762_UvsW	ENA
MN284894	Gp4	ENA
MN284895	Twinkle	ENA
MN284899	P438	ENA
MN284901	F762_SNF2	ENA
MN284903	F762_P438_Gp4	ENA
MN284906	F762_SNF2	ENA
MN294712	F762	ENA
MN310541	F762_P438_Gp4	ENA
MN310542	F762_P438_Gp4	ENA
MN310544	SNF2	ENA
MN310549	F762_SNF2	ENA
MN313256	UvsW	ENA
MN317029	SNF2	ENA
MN327636	Y762_Gp4	ENA
MN336265	L762_SNF2	ENA
MN340231	DnaB	ENA
MN342150	L438_UvsW_Gp41_UvsX	ENA
MN364664	F762_L438_UvsW_Gp41_RecA	ENA
MN369739	SNF2	ENA
MN369741	F762_P438_Gp4	ENA
MN369749	SNF2	ENA
MN369754	P438_Gp41_RecA	ENA
MN369755	SNF2	ENA
MN369756	F762_P438_Gp4	ENA
MN369758	L762_UvsW	ENA
MN369760	F762_RecB	ENA
MN369764	F762_P438_Gp4	ENA
MN384978	Gp4	ENA
MN393473	UvrB_Twinkle	ENA
MN395284	L438_Dda_UvsW_Gp41_UvsX	ENA
MN395286	UvrB_Twinkle	ENA
MN395291	F762	ENA
MN399336	Y762_L438	ENA
MN414250	Y762_Gp4	ENA
MN428048	DnaB	ENA
MN428063	SNF2_Twinkle	ENA
MN433707	F762	ENA
MN434096	F762_L438_DnaB_DnaB	ENA
MN444869	F762_RecB	ENA
MN444876	P438_Gp41_RecA	ENA
MN444878	F762_SNF2	ENA
MN445182	F762_L438_DnaB_DnaB	ENA
MN445183	SNF2	ENA
MN445184	L438_UvsW_Gp41_UvsX	ENA
MN450150	Y762_Gp4	ENA
MN453779	SNF2	ENA
MN478375	F762	ENA
MN478376	Y762	ENA
MN478377	F762_L438_DnaB_DnaB	ENA
MN478483	L438_UvsW_Gp41_UvsX	ENA
MN481365	Y762_Gp4	ENA
MN481366	Y762_Gp4	ENA
MN484601	Y762_SNF2	ENA
MN497414	F762	ENA
MN497415	Gp4	ENA
MN504636	P438_PcrA_UvrB	ENA
MN505213	SNF2	ENA
MN508356	F762_I438_Dda	ENA
MN508615	Y762_Gp4	ENA
MN508620	RecD_SNF2	ENA
MN508622	L438_Dda_UvsW_Gp41_UvsX	ENA
MN512538	DnaB	ENA
MN516422	DnaB	ENA
MN534320	UvrB_Twinkle	ENA
MN536026	SNF2	ENA
MN545971	UvrB_Twinkle	ENA
MN549360	L438_UvsW_Gp41	ENA
MN549361	L438_UvsW_Gp41	ENA
MN552145	RecD	ENA
MN562221	SNF2	ENA
MN563783	RecD_SNF2	ENA
MN584918	F762_Dda	ENA
MN585970	F762_RecB	ENA
MN585972	SNF2	ENA
MN585975	SNF2	ENA
MN585979	F762_P438_Gp4	ENA
MN585989	F762_P438_Gp4	ENA
MN585991	F762_RecB	ENA
MN585993	SNF2_Twinkle	ENA
MN585994	F762_P438_Gp4	ENA
MN585998	F762_P438_Gp4	ENA
MN585999	F762_RecB	ENA
MN586000	F762_RecB	ENA
MN586002	F762_P438_Gp4	ENA
MN586011	SNF2	ENA
MN586012	SNF2	ENA
MN586014	DnaB	ENA
MN586015	F762_SNF2	ENA
MN586016	F762_P438_Gp4	ENA
MN586033	L762_UvsW	ENA
MN586039	F762_P438_RecB_Gp4	ENA
MN586040	SNF2_DnaB_RecA	ENA
MN586063	F762_P438_Gp4	ENA
MN592896	SNF2_UvsW_Twinkle	ENA
MN592897	SNF2	ENA
MN602266	F762_L438_Gp4	ENA
MN602268	Y762_L438_RecD_SNF2	ENA
MN602881	DnaB	ENA
MN604698	DnaB	ENA
MN615698	F762	ENA
MN617843	L762_RecG	ENA
MN617845	F762_RecB	ENA
MN642089	SNF2	ENA
MN651570	F762	ENA
MN655999	L438_Gp4	ENA
MN689778	UvrB	ENA
MN692199	SNF2	ENA
MN692673	UvrB_Twinkle	ENA
MN695334	L438_UvrD_UvsW_Gp41_UvsX	ENA
MN698239	L762_PcrA_SNF2	ENA
MN698241	L762_PcrA_SNF2	ENA
MN698242	Y762_Gp4	ENA
MN698243	Y762_Gp4	ENA
MN698247	Y762_L438_Gp4	ENA
MN703411	SNF2	ENA
MN703413	F762_Twinkle	ENA
MN703414	F762_SNF2	ENA
MN715150	Y762_Gp4	ENA
MN715356	Y762_Gp4	ENA
MN718199	L438_UvsW_Gp41_UvsX	ENA
MN727882	P438_DnaB	ENA
MN732867	Y762_L438	ENA
MN732896	L762_SNF2	ENA
MN734436	UvsW	ENA
MN734437	RecG	ENA
MN734438	RecG	ENA
MN734439	RecG	ENA
MN735430	F762_SNF2	ENA
MN737551	UvrB_Twinkle	ENA
MN794002	F762	ENA
MN794003	F762	ENA
MN794238	F762_DnaB_RecA	ENA
MN807240	Y762	ENA
MN807247	F762_P438_Gp4	ENA
MN807295	F762	ENA
MN812203	UvsW	ENA
MN812207	SNF2	ENA
MN812224	RecG	ENA
MN812234	RecG_SNF2	ENA
MN812689	UvrB_Twinkle	ENA
MN813676	F762_Twinkle	ENA
MN813677	Gp4	ENA
MN813686	L762_UvsW	ENA
MN813693	L762_UvsW	ENA
MN813696	F762_P438_Gp4	ENA
MN813697	F762_P438_Gp4	ENA
MN820898	PcrA_UvrB	ENA
MN830253	UvrB_Twinkle	ENA
MN830258	UvrB_Twinkle	ENA
MN840485	UvrB_Twinkle	ENA
MN840487	UvrB_Twinkle	ENA
MN844877	F762	ENA
MN850575	L762_SNF2	ENA
MN850583	F762_DnaB	ENA
MN850589	L762_SNF2	ENA
MN850592	F762_DnaB	ENA
MN850603	Y762_L438_Gp4	ENA
MN850608	F762_DnaB	ENA
MN850611	Y762_L438_Gp4	ENA
MN850623	UvrB_Twinkle	ENA
MN850625	F762_DnaB	ENA
MN850628	SNF2	ENA
MN850636	Y762_L438_Gp4	ENA
MN850650	L762_SNF2	ENA
MN857473	Y762_Gp4	ENA
MN862068	L438_PcrA_RecD_SNF2	ENA
MN871441	Dda_UvsW_Gp41_UvsX	ENA
MN871444	SNF2	ENA
MN871445	SNF2	ENA
MN871447	SNF2	ENA
MN871490	UvrB	ENA
MN871497	L438_UvsW_Gp41_UvsX	ENA
MN871500	L438_UvsW_Gp41_UvsX	ENA
MN871506	F762_F762_DnaB_RecA	ENA
MN871507	Dda_UvsW_Gp41	ENA
MN877442	L438	ENA
MN882610	L438_Dda_UvsW_Gp41_UvsX	ENA
MN905160	L438	ENA
MN906996	F762_RecD	ENA
MN908687	SNF2_DnaB_RecA	ENA
MN908688	SNF2	ENA
MN908689	F762_Twinkle	ENA
MN908691	DnaB	ENA
MN923124	UvrB	ENA
MN927225	L762_SNF2	ENA
MN927226	L762_SNF2	ENA
MN940571	Twinkle	ENA
MN940573	Twinkle	ENA
MN940575	Twinkle	ENA
MN940576	Twinkle	ENA
MN945900	SNF2	ENA
MN945901	Twinkle	ENA
MN945904	Twinkle	ENA
MN954399	F762_L438_UvsW_DnaB	ENA
MN956514	F762_L438_DnaB_DnaB	ENA
MN956515	DnaB	ENA
MN988459	F762_DnaB_RecA	ENA
MN988463	L762_SNF2	ENA
MN988465	L762_P438_RecD_SNF2	ENA
MN988483	F762_Dda	ENA
MN988484	UvrB	ENA
MN988486	L438_UvsW_Gp41	ENA
MN988492	F762	ENA
MN988495	UvrB	ENA
MN988496	UvrB	ENA
MN988497	F762_Dda	ENA
MN988500	UvsW	ENA
MN988510	P438_Gp4	ENA
MN988512	F762	ENA
MN988515	F762_SNF2_DnaB	ENA
MN988517	F762_Dda	ENA
MN988519	UvsW_Gp41	ENA
MN988521	F762_L438	ENA
MN988527	P438_Gp4	ENA
MN988528	F762	ENA
MN988529	F762	ENA
MN988530	UvsW	ENA
MN988531	UvrB	ENA
MN988532	L438_UvsW_Gp41	ENA
MN988534	L438_UvsW_Gp41	ENA
MN988536	SNF2	ENA
MN988539	Y762_Gp4	ENA
MN988543	L438_UvsW_Gp41_RecA	ENA
MN988544	UvrB	ENA
MN988547	L438_UvsW_Gp41_RecA	ENA
MN988549	UvsW	ENA
MN988552	F762_P438_Gp41_RecA	ENA
MN988554	L762_P438_RecD_SNF2	ENA
MN988555	F762_Dda	ENA
MN988558	F762_DnaB_RecA	ENA
MN994275	Gp4	ENA
MN994496	F762_L438_DnaB_DnaB	ENA
MN994498	Y762_L438_Gp4	ENA
MN994499	Y762_L438_Gp4	ENA
MN994500	UvrB_Twinkle	ENA
MN994502	F762_L438_DnaB_DnaB	ENA
MN994503	L438_Gp4	ENA
MN994504	F762_L438_DnaB_DnaB	ENA
MN996301	L762_SNF2	ENA
MT002873	Gp4	ENA
MT002875	SNF2	ENA
MT004791	F762_L438_DnaB_DnaB	ENA
MT012302	UvsW_Twinkle	ENA
MT012729	L762_SNF2	ENA
MT012730	F762_UvsW	ENA
MT023084	UvrB_Twinkle	ENA
MT024862	F762_SNF2	ENA
MT024863	L762	ENA
MT024872	P438_Gp41_RecA	ENA
MT028297	Y762_L438_Gp4	ENA
MT028491	L438_UvrD_UvsW_Gp41_UvsX	ENA
MT028492	SNF2	ENA
MT074134	L762_SNF2	ENA
MT074136	F762_UvsW	ENA
MT074141	P438_UvrD_UvrB_Gp41_RecA	ENA
MT074146	UvrD_UvrB_Gp41_RecA	ENA
MT074148	L762_SNF2	ENA
MT074150	L762_SNF2	ENA
MT074152	L762_SNF2	ENA
MT074159	L762_SNF2	ENA
MT074160	L762_SNF2	ENA
MT074430	L762_SNF2	ENA
MT074432	L762_SNF2	ENA
MT074448	F762_L438_DnaB_DnaB	ENA
MT074451	L762_SNF2	ENA
MT074461	F762_L438_DnaB_DnaB	ENA
MT074464	F762_L438_DnaB_DnaB	ENA
MT074467	F762_L438_DnaB_DnaB	ENA
MT074472	L438_UvsW_Gp41_UvsX	ENA
MT074473	L762_SNF2	ENA
MT074483	L762_SNF2	ENA
MT080103	F762_L438_DnaB_DnaB	ENA
MT080583	F762_L438_UvsW_Gp41_RecA	ENA
MT080593	F762_L438_UvsW_Gp41_RecA	ENA
MT080594	F762_L438_UvsW_Gp41_RecA	ENA
MT080599	L438_UvsW_Gp41_RecA	ENA
MT084350	SNF2_Twinkle	ENA
MT090077	F762	ENA
MT094430	F762	ENA
MT104122	L762_L438	ENA
MT104466	Y762_Gp4	ENA
MT104467	Y762_Gp4	ENA
MT104474	UvrB_Twinkle	ENA
MT104476	F762	ENA
MT108728	Y762_L438_UvrD	ENA
MT108731	L762_L438_RecD_SNF2	ENA
MT110073	F762_DnaB_RecA	ENA
MT114163	SNF2_DnaB_RecA	ENA
MT118305	UvsW	ENA
MT119360	DnaB	ENA
MT119372	RecD_SNF2	ENA
MT119374	RecD_SNF2	ENA
MT119377	RecD_SNF2	ENA
MT121960	F762_UvsW_Gp41_RecA	ENA
MT121964	F762_UvsW_Gp41_RecA	ENA
MT129652	L438_Dda_UvsW_Gp41_UvsX	ENA
MT129655	Y762_Gp4	ENA
MT135025	L438_L438_Dda_SNF2_UvsW_UvsW_Gp4_Gp41_UvsX	ENA
MT136606	DnaB	ENA
MT151386	F762_L438_UvsW_Gp41_RecA	ENA
MT151604	F762_L438_UvsW_Gp41_RecA	ENA
MT152150	RecG	ENA
MT161381	UvsW_Twinkle	ENA
MT161383	UvsW_Twinkle	ENA
MT161385	SNF2	ENA
MT161459	L438_Dda_UvsW_Gp41_UvsX	ENA
MT162466	L438_UvsW_Gp41_UvsX	ENA
MT162468	L438_UvsW_Gp41_UvsX	ENA
MT176427	UvrB_Twinkle	ENA
MT178448	F762	ENA
MT188223	L438_UvrD_Gp4	ENA
MT188704	Y762_RecD_SNF2	ENA
MT197175	F762	ENA
MT197176	F762	ENA
MT210152	DnaB	ENA
MT227925	F762_DnaB	ENA
MT233524	F762_L438_DnaB_DnaB	ENA
MT234338	F762_Dda	ENA
MT234341	UvrB	ENA
MT234343	L438_Gp41_UvsX	ENA
MT234670	L762_L438_SNF2	ENA
MT241607	L762_SNF2	ENA
MT251347	RecG	ENA
MT254578	L438_RecD	ENA
MT259468	F762	ENA
MT270409	Y762_L438_RecD_SNF2	ENA
MT303952	L762_SNF2_Twinkle	ENA
MT310853	Twinkle	ENA
MT310855	F762_SNF2	ENA
MT310858	F762_P438_Gp4	ENA
MT310859	Twinkle	ENA
MT310860	Twinkle	ENA
MT310863	P438	ENA
MT310865	P438_Gp41_RecA	ENA
MT310874	Y762_SNF2	ENA
MT310877	F762_P438_Gp4	ENA
MT310879	F762_P438_Gp4	ENA
MT310896	F762_Twinkle	ENA
MT310898	H762_PcrA_SNF2_DnaB	ENA
MT316461	F762	ENA
MT322327	L438_Gp4	ENA
MT325768	L438_RecB	ENA
MT330372	L762_SNF2	ENA
MT334653	L438_Dda_UvsW_Gp41_UvsX	ENA
MT344104	DnaB	ENA
MT345684	UvrB	ENA
MT349887	DnaB	ENA
MT350292	Y762_Gp4	ENA
MT350293	Y762_Gp4	ENA
MT354569	L438_RecG_Gp41_RecA	ENA
MT360681	UvrB	ENA
MT360682	UvrB_Twinkle	ENA
MT361972	DnaB	ENA
MT362618	P438_RecB_DnaB	ENA
MT366760	F762_PcrA_SNF2_UvsW_DnaB_RecA	ENA
MT366761	F762_UvrD_SNF2_DnaB_RecA	ENA
MT366762	L438_UvsW_Gp41_UvsX	ENA
MT366939	UvrB	ENA
MT366946	L438_PcrA_DnaB	ENA
MT366947	L438_PcrA_DnaB	ENA
MT375042	UvsW_Twinkle	ENA
MT375521	Y762_L438_Gp4	ENA
MT375523	Y762_Gp4	ENA
MT375527	Y762_L438_Gp4	ENA
MT375529	L438_Gp4	ENA
MT375530	Y762_L438_Gp4	ENA
MT408532	L438_UvsW_UvsW_Gp41_UvsX	ENA
MT410774	DnaB	ENA
MT416612	F762_L438_SNF2_UvsW_Gp41_RecA	ENA
MT422786	RecB_DnaB	ENA
MT424636	V438_Gp4	ENA
MT425185	Y762_Gp4	ENA
MT426122	UvrB	ENA
MT427400	UvrB_Twinkle	ENA
MT448617	F762_L438_UvsW_DnaB	ENA
MT451983	F762_SNF2	ENA
MT451984	F762_SNF2	ENA
MT457552	L438_Dda_UvsW_Gp41_UvsX	ENA
MT465573	Y762_Gp4	ENA
MT478993	L762_SNF2	ENA
MT491207	RecG	ENA
MT496971	Gp4	ENA
MT498037	SNF2_Twinkle	ENA
MT498041	F762_P438_Gp4	ENA
MT498063	F762_SNF2	ENA
MT498064	SNF2	ENA
MT498066	F762_P438_Gp4	ENA
MT499896	L438_UvsW_Gp41_UvsX	ENA
MT499897	L762_SNF2	ENA
MT500540	RecG_Twinkle	ENA
MT511058	UvrB_Twinkle	ENA
MT514532	RecB_DnaB	ENA
MT515757	Y762_Gp4	ENA
MT521992	L438_Gp41_RecA	ENA
MT521997	L762_UvsW	ENA
MT522001	SNF2	ENA
MT522002	F762_P438_RecB_Gp4	ENA
MT522003	SNF2	ENA
MT522004	F762_P438_Gp4	ENA
MT536174	L762_SNF2	ENA
MT542512	Y762_Gp4	ENA
MT543041	Y762_Gp4	ENA
MT552977	Y762_L438	ENA
MT554104	F762_L438_UvsW_Gp41_RecA	ENA
MT559526	F762	ENA
MT559528	UvrB	ENA
MT560058	L438_Dda_UvsW_Gp41_UvsX	ENA
MT577844	F762_L438_DnaB_DnaB	ENA
MT586120	L438_UvsW_UvsW_Gp41_UvsX	ENA
MT596498	DnaB	ENA
MT597419	Y762_Gp4	ENA
MT601270	L438_UvrD_UvsW_Gp41	ENA
MT601272	F762_L438	ENA
MT601274	L438_DnaB	ENA
MT613935	UvsW_Twinkle	ENA
MT625440	Y762_Gp4	ENA
MT635598	L762_SNF2	ENA
MT639639	SNF2_Twinkle	ENA
MT639646	F762_SNF2	ENA
MT653137	L762_SNF2	ENA
MT653144	L762_SNF2	ENA
MT653146	F762_L438_DnaB_DnaB	ENA
MT657335	L762_UvsW	ENA
MT657339	DnaB	ENA
MT657343	F762_SNF2	ENA
MT657344	F762_SNF2	ENA
MT658802	DnaB	ENA
MT658803	DnaB	ENA
MT658804	F762_P438_Gp4	ENA
MT658805	DnaB	ENA
MT661596	SNF2	ENA
MT661598	SNF2_Twinkle	ENA
MT663720	SNF2	ENA
MT664721	DnaB	ENA
MT670417	L438	ENA
MT670419	L438	ENA
MT675125	L762_SNF2	ENA
MT675126	L762_SNF2	ENA
MT677934	L762_SNF2	ENA
MT682386	F762	ENA
MT682390	F762	ENA
MT682705	RecG	ENA
MT682706	UvrB_Twinkle	ENA
MT682707	Y762_Gp4	ENA
MT682708	Dda	ENA
MT682715	UvrB_Twinkle	ENA
MT684593	SNF2	ENA
MT684598	P438_Gp41_RecA	ENA
MT684601	SNF2	ENA
MT700412	RecB_DnaB	ENA
MT701586	UvsW	ENA
MT701588	L438_Dda_UvsW_Gp41_UvsX	ENA
MT701589	F762	ENA
MT701592	UvrB_Twinkle	ENA
MT701593	F762_Twinkle	ENA
MT701594	P438	ENA
MT701595	F762_Twinkle	ENA
MT701596	F762_Twinkle	ENA
MT701597	P438	ENA
MT701598	P438	ENA
MT708544	F762	ENA
MT708545	Y762_Gp4	ENA
MT708546	F762	ENA
MT708548	P438	ENA
MT708549	RecD_SNF2	ENA
MT708550	UvsW_Twinkle	ENA
MT711523	L762_SNF2	ENA
MT711524	L762_SNF2	ENA
MT711528	L762_SNF2	ENA
MT711887	Y762_Gp4	ENA
MT711888	RecD_UvsW	ENA
MT711889	Y762_Gp4	ENA
MT711890	Y762_Gp4	ENA
MT711976	P438_Gp41_RecA	ENA
MT711978	P438	ENA
MT711979	P438	ENA
MT713136	L438_Dda_UvsW_Gp41_UvsX	ENA
MT723933	F762	ENA
MT732434	Y762	ENA
MT732454	F762_I438_UvsW_Gp41_RecA	ENA
MT735629	F762_DnaB_RecA	ENA
MT735630	F762_DnaB_RecA	ENA
MT740245	F762_L438_UvsW_DnaB	ENA
MT740291	L762_SNF2	ENA
MT740307	Y762_L438_RecB	ENA
MT740314	L438	ENA
MT740315	DnaB	ENA
MT740726	DnaB	ENA
MT740728	F762	ENA
MT740735	UvsW	ENA
MT740737	DnaB	ENA
MT741944	F762	ENA
MT747435	L762_SNF2	ENA
MT757392	UvrB	ENA
MT758688	DnaB	ENA
MT758689	F762_UvsW_Gp41_RecA	ENA
MT764845	L762_SNF2	ENA
MT767883	DnaB	ENA
MT768060	UvrB_Twinkle	ENA
MT770738	L438_UvsW_Gp41_RecA	ENA
MT771339	F762_SNF2	ENA
MT771340	F762_RecB	ENA
MT771345	SNF2_Twinkle	ENA
MT774375	DnaB	ENA
MT774378	F762_P438_UvsW	ENA
MT774379	Dda_DnaB	ENA
MT774380	Gp4	ENA
MT774381	Dda	ENA
MT774382	DnaB	ENA
MT774383	Dda	ENA
MT774385	F762_UvrB	ENA
MT774386	Dda	ENA
MT774387	F762_UvrB	ENA
MT774388	F762_P438_UvsW	ENA
MT774389	UvsW	ENA
MT774390	F762_SNF2	ENA
MT774391	F762_P438_UvsW	ENA
MT774392	P438_UvrB	ENA
MT774393	Dda	ENA
MT774487	DnaB	ENA
MT776806	SNF2_Twinkle	ENA
MT776809	F762_SNF2	ENA
MT776812	F762_RecB	ENA
MT778838	L438_UvsW_Gp41_RecA	ENA
MT778839	L438_UvsW_Gp41	ENA
MT778840	F762_P438_Gp41_RecA	ENA
MT783706	F762_L438	ENA
MT787017	F762_L438_UvsW_Gp41_RecA	ENA
MT795651	SNF2	ENA
MT808983	Y762_Gp4	ENA
MT811961	L438_SNF2	ENA
MT813197	DnaB	ENA
MT818426	H762	ENA
MT822284	Y762_Gp4	ENA
MT833387	DnaB	ENA
MT843274	F762_L438_DnaB_DnaB	ENA
MT843276	UvsW_Twinkle	ENA
MT857001	SNF2_Twinkle	ENA
MT857002	L438_UvsW_Gp41_UvsX	ENA
MT880871	SNF2_Twinkle	ENA
MT880872	L438_RecD_RecD_DnaB	ENA
MT887289	Y762_L438_Gp4	ENA
MT889365	F762_Twinkle	ENA
MT889367	F762_SNF2	ENA
MT889375	F762_Twinkle	ENA
MT889376	F762_Twinkle	ENA
MT889377	F762_SNF2	ENA
MT889379	SNF2	ENA
MT889381	L762_UvsW	ENA
MT889384	F762	ENA
MT889392	F762_Twinkle	ENA
MT894004	UvrB	ENA
MT894005	UvrB_Twinkle	ENA
MT897905	P438_Gp41_RecA	ENA
MT897906	F762_Twinkle	ENA
MT897908	SNF2_Twinkle	ENA
MT899444	L762_SNF2_Twinkle	ENA
MT900487	DnaB	ENA
MT909815	F762_UvsW_Gp41_RecA	ENA
MT920315	L438_Dda_UvsW_Gp41_UvsX	ENA
MT932212	DnaB	ENA
MT932329	RecB_Gp41	ENA
MT936332	SNF2_Twinkle	ENA
MT939240	L762_DnaB	ENA
MT939241	DnaB	ENA
MT939252	F762	ENA
MT939486	L438_Dda_UvsW_Gp41_UvsX	ENA
MT949699	L438_Dda_UvsW_Gp41	ENA
MT951568	F762	ENA
MT951623	L762_SNF2	ENA
MT952160	SNF2	ENA
MT952847	F762_RecB	ENA
MT952852	P438_Gp41_RecA	ENA
MT956952	UvrB_Twinkle	ENA
MT980832	L762_SNF2	ENA
MT980833	L762_SNF2_Twinkle	ENA
MT980834	SNF2	ENA
MT986029	SNF2	ENA
MT992243	L762_PcrA_SNF2	ENA
MW001214	L438_UvrD_UvsW_Gp41	ENA
MW001769	Y762_Gp4	ENA
MW006481	F762_L438_DnaB_DnaB	ENA
MW015080	Y762_V438_Gp4	ENA
MW015081	L438_UvsW_Gp41_UvsX	ENA
MW021754	L438_UvsW_Gp41_UvsX	ENA
MW021760	L438_UvsW_Gp41_UvsX	ENA
MW021762	UvrB_Twinkle	ENA
MW021763	RecG	ENA
MW023914	Y762_Gp4	ENA
MW042788	Y762_Gp4	ENA
MW042807	Y762_Gp4	ENA
MW043865	F762_L438_DnaB	ENA
MW055903	SNF2	ENA
MW055906	L762_RecG	ENA
MW055913	SNF2	ENA
MW057854	Y762_Gp4	ENA
MW057855	UvsW_Twinkle	ENA
MW057857	F762_L438_UvsW_DnaB	ENA
MW057858	L438_Dda_UvsW_Gp41_UvsX	ENA
MW057860	L762_SNF2	ENA
MW057861	UvrB	ENA
MW057918	UvrB_Twinkle	ENA
MW067003	Dda	ENA
MW073017	L438	ENA
MW082583	L762_SNF2	ENA
MW082584	L438_Dda_UvsW_Gp41_UvsX	ENA
MW084976	L438_RecD	ENA
MW114771	SNF2	ENA
MW117965	L438_UvsW_UvsW_Gp41_UvsX	ENA
MW117966	L438_UvsW_Gp41_UvsX	ENA
MW119258	UvrB_Twinkle	ENA
MW145136	F762_DnaB	ENA
MW145137	DnaB	ENA
MW145138	L762_PcrA_UvrD_SNF2	ENA
MW145139	L762_SNF2	ENA
MW147367	L438_UvsW_UvsW_Gp41_UvsX	ENA
MW149274	L438_Dda_UvsW_Gp41_UvsX	ENA
MW151244	RecG	ENA
MW175414	Dda	ENA
MW176032	L762_UvrD_SNF2	ENA
MW176033	L762_SNF2	ENA
MW176034	L762_UvrD_SNF2	ENA
MW201959	L762_SNF2	ENA
MW202489	H762_RecD	ENA
MW202655	L762_SNF2	ENA
MW202658	Y762_SNF2_Twinkle	ENA
MW206381	F762_L438_DnaB_DnaB	ENA
MW218148	L438_RecD	ENA
MW239124	L438_Dda_UvsW_Gp41_UvsX	ENA
MW248466	L438_RecD	ENA
MW250641	F762	ENA
MW258709	Y762_Gp4	ENA
MW258710	UvrB_Twinkle	ENA
MW258711	UvrB_Twinkle	ENA
MW269554	SNF2_Twinkle	ENA
MW272540	L438_Dda_UvsW_Gp41_UvsX	ENA
MW286156	UvrB_Twinkle	ENA
MW286266	F762	ENA
MW291024	DnaB	ENA
MW291508	L762_SNF2	ENA
MW296032	Y762_Gp4	ENA
MW311372	L438_Gp4	ENA
MW314848	F762_SNF2	ENA
MW316731	L438_Gp4	ENA
MW316732	Gp4	ENA
MW316733	Gp4	ENA
MW331437	L762_SNF2	ENA
MW334946	UvrB	ENA
MW343794	Y762_Gp4	ENA
MW345241	F762	ENA
MW345254	Y762_Gp4	ENA
MW349128	L438_RecD_UvsW	ENA
MW353175	L762_I438_RecB_Gp41	ENA
MW355457	L762_SNF2	ENA
MW358927	L438_Dda_UvsW_Gp41_UvsX	ENA
MW358928	Y762_Gp4	ENA
MW358930	F762	ENA
MW366783	F762	ENA
MW366843	F762_SNF2_DnaB_RecA	ENA
MW367417	Y762_L438	ENA
MW367418	Y762_Gp4	ENA
MW367898	L438_Dda_UvsW_Gp41_UvsX	ENA
MW380985	Gp4	ENA
MW387018	L762_SNF2	ENA
MW392801	L438_DnaB	ENA
MW393850	RecG	ENA
MW394389	Y762_Gp4	ENA
MW394390	L438_RecB_Gp4	ENA
MW394391	SNF2	ENA
MW394467	RecB_DnaB	ENA
MW398869	F762_L438_UvsW_DnaB	ENA
MW406974	RecD_SNF2	ENA
MW416012	Y762_Gp4_Gp4	ENA
MW419087	F762_L438_UvsW_Gp41_RecA	ENA
MW421576	SNF2	ENA
MW421584	UvsW	ENA
MW423798	F762_L438_DnaB_DnaB	ENA
MW427215	UvrB_Twinkle	ENA
MW430345	F762_L438_UvsW_Gp41_RecA	ENA
MW448539	PcrA_UvrB	ENA
MW451247	Y762	ENA
MW451248	L438_Gp4	ENA
MW451249	F762_RecG	ENA
MW451250	L438_Gp41	ENA
MW452562	SNF2_Twinkle	ENA
MW459163	F762	ENA
MW460245	F762_Dda_SNF2_UvsW_DnaB_RecA	ENA
MW460246	RecD_SNF2	ENA
MW460247	L762_RecD_SNF2	ENA
MW460248	F762_SNF2	ENA
MW464860	UvrB	ENA
MW476489	RecG_Twinkle	ENA
MW477799	UvrB_Twinkle	ENA
MW478292	Twinkle	ENA
MW495044	F762_L438_RecD	ENA
MW495066	P438	ENA
MW495853	UvrB_Twinkle	ENA
MW507126	Y762_SNF2	ENA
MW507129	SNF2_Twinkle	ENA
MW514246	Y762_P438_Gp4	ENA
